2026-06-12 10:15:39,964 - main - INFO - === Logging system initialized ===
2026-06-12 10:15:39,964 - main - INFO - Log file: logs/app_20260612_101539.log
2026-06-12 10:15:39,964 - main - INFO - Log level: INFO
2026-06-12 10:15:39,964 - main - INFO - Timestamp: 20260612_101539
2026-06-12 10:15:40,749 - main - INFO - Included router: routers.aihub.router
2026-06-12 10:15:40,767 - main - INFO - Included router: routers.analysis.router
2026-06-12 10:15:40,783 - main - INFO - Included router: routers.auth.router
2026-06-12 10:15:40,831 - main - INFO - Included router: routers.doctor_patients.router
2026-06-12 10:15:40,833 - main - INFO - Included router: routers.health.router
2026-06-12 10:15:40,850 - main - INFO - Included router: routers.invite.router
2026-06-12 10:15:40,860 - main - INFO - Included router: routers.reports.router
2026-06-12 10:15:40,879 - main - INFO - Included router: routers.settings.router
2026-06-12 10:15:40,914 - main - INFO - Included router: routers.storage.router
2026-06-12 10:15:40,922 - main - INFO - Included router: routers.user.router
2026-06-12 10:15:40,970 - main - INFO - Included router: routers.users_profiles.router
2026-06-12 10:15:42,232 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260612_101542.log')}
2026-06-12 10:15:42,583 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:42,934 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:43,285 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101542.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:43,636 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101542.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:43,986 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:44,337 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:44,695 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:45,046 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:45,397 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:45,748 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:46,099 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:46,450 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:46,800 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:47,151 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:47,502 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:47,853 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:48,204 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:48,555 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:48,906 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:49,257 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:49,608 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:49,959 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:50,309 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:50,661 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:51,011 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:51,362 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:51,713 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:52,064 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:52,415 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:52,765 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:53,116 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:53,468 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:53,819 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:54,170 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:54,521 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:54,872 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:55,223 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:55,574 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:55,924 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:56,275 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:56,626 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:56,977 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:57,328 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:57,679 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:58,030 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:58,381 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:58,732 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:59,083 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:59,434 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:15:59,785 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:16:00,136 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:16:00,487 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:16:00,838 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:16:01,189 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:16:01,540 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:16:01,891 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:16:02,242 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:16:02,593 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
2026-06-12 10:16:02,944 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101539.log')}
