2026-06-12 10:11:46,870 - main - INFO - === Logging system initialized ===
2026-06-12 10:11:46,870 - main - INFO - Log file: logs/app_20260612_101146.log
2026-06-12 10:11:46,870 - main - INFO - Log level: INFO
2026-06-12 10:11:46,870 - main - INFO - Timestamp: 20260612_101146
2026-06-12 10:11:47,673 - main - INFO - Included router: routers.aihub.router
2026-06-12 10:11:47,690 - main - INFO - Included router: routers.analysis.router
2026-06-12 10:11:47,705 - main - INFO - Included router: routers.auth.router
2026-06-12 10:11:47,749 - main - INFO - Included router: routers.doctor_patients.router
2026-06-12 10:11:47,752 - main - INFO - Included router: routers.health.router
2026-06-12 10:11:47,768 - main - INFO - Included router: routers.invite.router
2026-06-12 10:11:47,779 - main - INFO - Included router: routers.reports.router
2026-06-12 10:11:47,800 - main - INFO - Included router: routers.settings.router
2026-06-12 10:11:47,837 - main - INFO - Included router: routers.storage.router
2026-06-12 10:11:47,844 - main - INFO - Included router: routers.user.router
2026-06-12 10:11:47,887 - main - INFO - Included router: routers.users_profiles.router
2026-06-12 10:11:49,251 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260612_101149.log')}
2026-06-12 10:11:49,603 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:49,953 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:50,304 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101149.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:50,655 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:51,006 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:51,357 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:51,708 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:52,058 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:52,409 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:52,760 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:53,111 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:53,462 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:53,813 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:54,164 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:54,514 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:54,866 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:55,217 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:55,568 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:55,919 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:56,270 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:56,620 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:56,971 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:57,322 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:57,673 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:58,024 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:58,375 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:58,726 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:59,077 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:59,428 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:11:59,779 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:12:00,130 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:12:00,480 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:12:00,831 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:12:01,182 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:12:01,533 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:12:01,884 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:12:02,235 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:12:02,585 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:12:02,936 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:12:03,287 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
2026-06-12 10:12:03,638 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260612_101146.log')}
