2026-06-10 06:24:10,515 - main - INFO - === Logging system initialized ===
2026-06-10 06:24:10,515 - main - INFO - Log file: logs/app_20260610_062410.log
2026-06-10 06:24:10,515 - main - INFO - Log level: INFO
2026-06-10 06:24:10,515 - main - INFO - Timestamp: 20260610_062410
2026-06-10 06:24:11,492 - main - INFO - Included router: routers.aihub.router
2026-06-10 06:24:11,502 - main - INFO - Included router: routers.analysis.router
2026-06-10 06:24:11,520 - main - INFO - Included router: routers.auth.router
2026-06-10 06:24:11,522 - main - INFO - Included router: routers.health.router
2026-06-10 06:24:11,544 - main - INFO - Included router: routers.settings.router
2026-06-10 06:24:11,592 - main - INFO - Included router: routers.storage.router
2026-06-10 06:24:11,602 - main - INFO - Included router: routers.user.router
2026-06-10 06:24:13,219 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260610_062413.log')}
2026-06-10 06:24:13,570 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:13,921 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:14,272 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062413.log')}
2026-06-10 06:24:14,623 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062413.log')}
2026-06-10 06:24:14,974 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:15,325 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:15,676 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:16,027 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:16,378 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:16,728 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:17,079 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:17,430 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:17,781 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:18,132 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:18,483 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:18,834 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:19,184 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:19,535 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:19,888 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:20,239 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:20,590 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:20,941 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:21,292 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:21,644 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:21,995 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:22,345 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:22,697 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:23,048 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:23,399 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:23,750 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:24,101 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:24,452 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:24,803 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:25,153 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:25,504 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
2026-06-10 06:24:25,855 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_062410.log')}
