2026-06-21 05:05:11,116 - main - INFO - === Logging system initialized ===
2026-06-21 05:05:11,117 - main - INFO - Log file: logs/app_20260621_050511.log
2026-06-21 05:05:11,117 - main - INFO - Log level: INFO
2026-06-21 05:05:11,117 - main - INFO - Timestamp: 20260621_050511
2026-06-21 05:05:11,879 - main - INFO - Included router: routers.aihub.router
2026-06-21 05:05:11,899 - main - INFO - Included router: routers.analysis.router
2026-06-21 05:05:11,916 - main - INFO - Included router: routers.auth.router
2026-06-21 05:05:11,929 - main - INFO - Included router: routers.custom_auth.router
2026-06-21 05:05:11,972 - main - INFO - Included router: routers.doctor_patients.router
2026-06-21 05:05:11,973 - main - INFO - Included router: routers.health.router
2026-06-21 05:05:12,028 - main - INFO - Included router: routers.invite.router
2026-06-21 05:05:12,051 - main - INFO - Included router: routers.reports.router
2026-06-21 05:05:12,071 - main - INFO - Included router: routers.settings.router
2026-06-21 05:05:12,103 - main - INFO - Included router: routers.storage.router
2026-06-21 05:05:12,110 - main - INFO - Included router: routers.user.router
2026-06-21 05:05:12,151 - main - INFO - Included router: routers.users_profiles.router
2026-06-21 05:05:13,869 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260621_050513.log')}
2026-06-21 05:05:14,220 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_050511.log')}
2026-06-21 05:05:14,571 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_050511.log')}
2026-06-21 05:05:14,922 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_050511.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_050513.log')}
2026-06-21 05:05:15,273 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_050511.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_050513.log')}
2026-06-21 05:05:15,624 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_050511.log')}
2026-06-21 05:05:15,975 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_050511.log')}
2026-06-21 05:05:16,326 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_050511.log')}
2026-06-21 05:05:16,677 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_050511.log')}
2026-06-21 05:05:17,028 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_050511.log')}
2026-06-21 05:05:17,379 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_050511.log')}
2026-06-21 05:05:17,729 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_050511.log')}
2026-06-21 05:05:18,080 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_050511.log')}
2026-06-21 05:05:18,431 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_050511.log')}
2026-06-21 05:05:18,782 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_050511.log')}
2026-06-21 05:05:19,133 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_050511.log')}
2026-06-21 05:05:19,484 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_050511.log')}
2026-06-21 05:05:19,836 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_050511.log')}
2026-06-21 05:05:20,187 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_050511.log')}
2026-06-21 05:05:20,538 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_050511.log')}
2026-06-21 05:05:20,889 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_050511.log')}
2026-06-21 05:05:21,240 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_050511.log')}
2026-06-21 05:05:21,591 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_050511.log')}
2026-06-21 05:05:21,942 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_050511.log')}
2026-06-21 05:05:22,293 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_050511.log')}
