2026-06-30 03:31:33,493 - main - INFO - === Logging system initialized ===
2026-06-30 03:31:33,493 - main - INFO - Log file: logs/app_20260630_033133.log
2026-06-30 03:31:33,494 - main - INFO - Log level: INFO
2026-06-30 03:31:33,494 - main - INFO - Timestamp: 20260630_033133
2026-06-30 03:31:34,410 - main - INFO - Included router: routers.aihub.router
2026-06-30 03:31:34,430 - main - INFO - Included router: routers.analysis.router
2026-06-30 03:31:34,446 - main - INFO - Included router: routers.auth.router
2026-06-30 03:31:34,465 - main - INFO - Included router: routers.custom_auth.router
2026-06-30 03:31:34,513 - main - INFO - Included router: routers.doctor_patients.router
2026-06-30 03:31:34,516 - main - INFO - Included router: routers.health.router
2026-06-30 03:31:34,579 - main - INFO - Included router: routers.invite.router
2026-06-30 03:31:34,597 - main - INFO - Included router: routers.reports.router
2026-06-30 03:31:34,623 - main - INFO - Included router: routers.settings.router
2026-06-30 03:31:34,662 - main - INFO - Included router: routers.storage.router
2026-06-30 03:31:34,670 - main - INFO - Included router: routers.user.router
2026-06-30 03:31:34,726 - main - INFO - Included router: routers.users_profiles.router
2026-06-30 03:31:36,205 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260630_033136.log')}
2026-06-30 03:31:36,556 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033133.log')}
2026-06-30 03:31:36,958 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033133.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033136.log')}
2026-06-30 03:31:37,309 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033133.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033136.log')}
2026-06-30 03:31:37,660 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033133.log')}
2026-06-30 03:31:38,011 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033133.log')}
2026-06-30 03:31:38,362 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033133.log')}
2026-06-30 03:31:38,712 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033133.log')}
2026-06-30 03:31:39,063 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033133.log')}
2026-06-30 03:31:39,414 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033133.log')}
2026-06-30 03:31:39,765 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033133.log')}
2026-06-30 03:31:40,116 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033133.log')}
2026-06-30 03:31:40,467 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033133.log')}
2026-06-30 03:31:40,818 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033133.log')}
2026-06-30 03:31:41,169 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033133.log')}
2026-06-30 03:31:41,521 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033133.log')}
2026-06-30 03:31:41,872 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033133.log')}
2026-06-30 03:31:42,223 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033133.log')}
2026-06-30 03:31:42,574 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033133.log')}
2026-06-30 03:31:42,925 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033133.log')}
2026-06-30 03:31:43,276 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033133.log')}
2026-06-30 03:31:43,627 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033133.log')}
2026-06-30 03:31:43,978 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033133.log')}
2026-06-30 03:31:44,329 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033133.log')}
2026-06-30 03:31:44,680 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033133.log')}
2026-06-30 03:31:45,031 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033133.log')}
2026-06-30 03:31:45,382 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260630_033133.log')}
