2026-06-21 22:35:35,342 - main - INFO - === Logging system initialized ===
2026-06-21 22:35:35,343 - main - INFO - Log file: logs/app_20260621_223535.log
2026-06-21 22:35:35,343 - main - INFO - Log level: INFO
2026-06-21 22:35:35,343 - main - INFO - Timestamp: 20260621_223535
2026-06-21 22:35:36,248 - main - INFO - Included router: routers.aihub.router
2026-06-21 22:35:36,267 - main - INFO - Included router: routers.analysis.router
2026-06-21 22:35:36,279 - main - INFO - Included router: routers.auth.router
2026-06-21 22:35:36,292 - main - INFO - Included router: routers.custom_auth.router
2026-06-21 22:35:36,335 - main - INFO - Included router: routers.doctor_patients.router
2026-06-21 22:35:36,338 - main - INFO - Included router: routers.health.router
2026-06-21 22:35:36,398 - main - INFO - Included router: routers.invite.router
2026-06-21 22:35:36,411 - main - INFO - Included router: routers.reports.router
2026-06-21 22:35:36,430 - main - INFO - Included router: routers.settings.router
2026-06-21 22:35:36,463 - main - INFO - Included router: routers.storage.router
2026-06-21 22:35:36,470 - main - INFO - Included router: routers.user.router
2026-06-21 22:35:36,512 - main - INFO - Included router: routers.users_profiles.router
2026-06-21 22:35:37,879 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260621_223537.log')}
2026-06-21 22:35:38,230 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_223535.log')}
2026-06-21 22:35:38,580 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_223535.log')}
2026-06-21 22:35:38,931 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_223537.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_223535.log')}
2026-06-21 22:35:39,282 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_223537.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_223535.log')}
2026-06-21 22:35:39,633 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_223535.log')}
2026-06-21 22:35:39,984 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_223535.log')}
2026-06-21 22:35:40,335 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_223535.log')}
2026-06-21 22:35:40,687 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_223535.log')}
2026-06-21 22:35:41,038 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_223535.log')}
