2026-07-03 02:39:46,606 - main - INFO - === Logging system initialized ===
2026-07-03 02:39:46,606 - main - INFO - Log file: logs/app_20260703_023946.log
2026-07-03 02:39:46,606 - main - INFO - Log level: INFO
2026-07-03 02:39:46,606 - main - INFO - Timestamp: 20260703_023946
2026-07-03 02:39:55,151 - main - INFO - Included router: routers.aihub.router
2026-07-03 02:39:55,246 - main - INFO - Included router: routers.analysis.router
2026-07-03 02:39:55,320 - main - INFO - Included router: routers.auth.router
2026-07-03 02:39:55,373 - main - INFO - Included router: routers.custom_auth.router
2026-07-03 02:39:55,469 - main - INFO - Included router: routers.doctor_patients.router
2026-07-03 02:39:55,488 - main - INFO - Included router: routers.health.router
2026-07-03 02:39:55,602 - main - INFO - Included router: routers.invite.router
2026-07-03 02:39:55,643 - main - INFO - Included router: routers.reports.router
2026-07-03 02:39:55,666 - main - INFO - Included router: routers.settings.router
2026-07-03 02:39:55,771 - main - INFO - Included router: routers.storage.router
2026-07-03 02:39:55,817 - main - INFO - Included router: routers.user.router
2026-07-03 02:39:55,904 - main - INFO - Included router: routers.users_profiles.router
2026-07-03 02:39:58,831 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260703_023958.log')}
2026-07-03 02:39:59,182 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log')}
2026-07-03 02:39:59,533 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log')}
2026-07-03 02:39:59,884 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023958.log')}
2026-07-03 02:40:00,235 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log')}
2026-07-03 02:40:00,585 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log')}
2026-07-03 02:40:00,936 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log')}
2026-07-03 02:40:01,287 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log')}
2026-07-03 02:40:01,638 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log')}
2026-07-03 02:40:01,989 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log')}
2026-07-03 02:40:02,340 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log')}
2026-07-03 02:40:02,691 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log')}
2026-07-03 02:40:03,042 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log')}
2026-07-03 02:40:03,393 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log')}
2026-07-03 02:40:03,743 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log')}
2026-07-03 02:40:04,094 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log')}
2026-07-03 02:40:04,445 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log')}
2026-07-03 02:40:04,796 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log')}
2026-07-03 02:40:05,147 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log')}
2026-07-03 02:40:05,497 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log')}
2026-07-03 02:40:05,848 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log')}
2026-07-03 02:40:06,199 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log')}
2026-07-03 02:40:06,550 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log')}
2026-07-03 02:40:06,900 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log')}
2026-07-03 02:40:07,251 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log')}
2026-07-03 02:40:07,602 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log')}
2026-07-03 02:40:07,953 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log')}
2026-07-03 02:40:08,304 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260703_023946.log')}
