2026-06-10 21:21:00,076 - main - INFO - === Logging system initialized ===
2026-06-10 21:21:00,076 - main - INFO - Log file: logs/app_20260610_212100.log
2026-06-10 21:21:00,076 - main - INFO - Log level: INFO
2026-06-10 21:21:00,076 - main - INFO - Timestamp: 20260610_212100
2026-06-10 21:21:10,499 - main - INFO - Included router: routers.aihub.router
2026-06-10 21:21:10,584 - main - INFO - Included router: routers.analysis.router
2026-06-10 21:21:10,738 - main - INFO - Included router: routers.auth.router
2026-06-10 21:21:10,807 - main - INFO - Included router: routers.health.router
2026-06-10 21:21:10,835 - main - INFO - Included router: routers.settings.router
2026-06-10 21:21:10,939 - main - INFO - Included router: routers.storage.router
2026-06-10 21:21:11,008 - main - INFO - Included router: routers.user.router
2026-06-10 21:21:13,353 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260610_212113.log')}
2026-06-10 21:21:13,703 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:14,054 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212113.log')}
2026-06-10 21:21:14,405 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:14,756 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:15,107 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:15,458 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:15,808 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:16,159 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:16,510 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:16,861 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:17,212 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:17,563 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:17,913 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:18,264 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:18,615 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:18,965 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:19,316 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:19,667 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:20,017 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:20,368 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:20,719 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:21,070 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:21,421 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:21,772 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:22,123 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:22,474 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:22,825 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:23,176 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:23,527 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:23,879 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:24,229 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:24,580 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:24,931 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
2026-06-10 21:21:25,282 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_212100.log')}
