2026-06-15 03:04:16,928 - main - INFO - === Logging system initialized ===
2026-06-15 03:04:16,928 - main - INFO - Log file: logs/app_20260615_030416.log
2026-06-15 03:04:16,929 - main - INFO - Log level: INFO
2026-06-15 03:04:16,929 - main - INFO - Timestamp: 20260615_030416
2026-06-15 03:04:17,759 - main - INFO - Included router: routers.aihub.router
2026-06-15 03:04:17,778 - main - INFO - Included router: routers.analysis.router
2026-06-15 03:04:17,793 - main - INFO - Included router: routers.auth.router
2026-06-15 03:04:17,811 - main - INFO - Included router: routers.custom_auth.router
2026-06-15 03:04:17,861 - main - INFO - Included router: routers.doctor_patients.router
2026-06-15 03:04:17,863 - main - INFO - Included router: routers.health.router
2026-06-15 03:04:17,920 - main - INFO - Included router: routers.invite.router
2026-06-15 03:04:17,932 - main - INFO - Included router: routers.reports.router
2026-06-15 03:04:17,950 - main - INFO - Included router: routers.settings.router
2026-06-15 03:04:17,988 - main - INFO - Included router: routers.storage.router
2026-06-15 03:04:17,995 - main - INFO - Included router: routers.user.router
2026-06-15 03:04:18,045 - main - INFO - Included router: routers.users_profiles.router
2026-06-15 03:04:19,360 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260615_030419.log')}
2026-06-15 03:04:19,712 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:20,063 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:20,414 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030419.log')}
2026-06-15 03:04:20,765 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030419.log')}
2026-06-15 03:04:21,116 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:21,466 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:21,817 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:22,168 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:22,519 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:22,870 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:23,221 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:23,571 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:23,923 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:24,274 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:24,625 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:24,976 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:25,327 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:25,679 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:26,030 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:26,381 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:26,732 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:27,083 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:27,434 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:27,785 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:28,136 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:28,487 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:28,837 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:29,188 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:29,539 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:29,891 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:30,242 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:30,593 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:30,944 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:31,295 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:31,646 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:31,997 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:32,348 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:32,699 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:33,050 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:33,400 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:33,751 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:34,102 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:34,453 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:34,804 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:35,155 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:35,506 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:35,857 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:36,207 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:36,559 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:36,909 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:37,260 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:37,611 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:37,962 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
2026-06-15 03:04:38,313 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260615_030416.log')}
