2026-06-21 11:10:04,387 - main - INFO - === Logging system initialized ===
2026-06-21 11:10:04,388 - main - INFO - Log file: logs/app_20260621_111004.log
2026-06-21 11:10:04,388 - main - INFO - Log level: INFO
2026-06-21 11:10:04,388 - main - INFO - Timestamp: 20260621_111004
2026-06-21 11:10:21,810 - main - INFO - Included router: routers.aihub.router
2026-06-21 11:10:21,921 - main - INFO - Included router: routers.analysis.router
2026-06-21 11:10:22,082 - main - INFO - Included router: routers.auth.router
2026-06-21 11:10:22,122 - main - INFO - Included router: routers.custom_auth.router
2026-06-21 11:10:22,227 - main - INFO - Included router: routers.doctor_patients.router
2026-06-21 11:10:22,230 - main - INFO - Included router: routers.health.router
2026-06-21 11:10:22,344 - main - INFO - Included router: routers.invite.router
2026-06-21 11:10:22,388 - main - INFO - Included router: routers.reports.router
2026-06-21 11:10:22,427 - main - INFO - Included router: routers.settings.router
2026-06-21 11:10:22,535 - main - INFO - Included router: routers.storage.router
2026-06-21 11:10:22,587 - main - INFO - Included router: routers.user.router
2026-06-21 11:10:22,675 - main - INFO - Included router: routers.users_profiles.router
2026-06-21 11:10:26,309 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260621_111026.log')}
2026-06-21 11:10:26,660 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_111004.log')}
2026-06-21 11:10:27,011 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_111004.log')}
2026-06-21 11:10:27,362 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_111004.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_111026.log')}
2026-06-21 11:10:27,714 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_111004.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_111026.log')}
2026-06-21 11:10:28,065 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_111004.log')}
2026-06-21 11:10:28,415 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_111004.log')}
2026-06-21 11:10:28,766 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_111004.log')}
2026-06-21 11:10:29,117 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_111004.log')}
2026-06-21 11:10:29,468 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_111004.log')}
2026-06-21 11:10:29,819 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_111004.log')}
2026-06-21 11:10:30,169 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_111004.log')}
2026-06-21 11:10:30,520 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260621_111004.log')}
