2026-06-10 06:42:15,266 - main - INFO - === Logging system initialized ===
2026-06-10 06:42:15,266 - main - INFO - Log file: logs/app_20260610_064215.log
2026-06-10 06:42:15,266 - main - INFO - Log level: INFO
2026-06-10 06:42:15,266 - main - INFO - Timestamp: 20260610_064215
2026-06-10 06:42:24,541 - main - INFO - Included router: routers.aihub.router
2026-06-10 06:42:24,590 - main - INFO - Included router: routers.analysis.router
2026-06-10 06:42:24,777 - main - INFO - Included router: routers.auth.router
2026-06-10 06:42:24,807 - main - INFO - Included router: routers.health.router
2026-06-10 06:42:24,839 - main - INFO - Included router: routers.settings.router
2026-06-10 06:42:24,927 - main - INFO - Included router: routers.storage.router
2026-06-10 06:42:24,978 - main - INFO - Included router: routers.user.router
2026-06-10 06:42:27,804 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260610_064227.log')}
2026-06-10 06:42:28,155 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:28,506 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:28,857 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064227.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:29,208 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:29,560 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:29,911 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:30,262 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:30,613 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:30,964 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:31,315 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:31,666 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:32,017 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:32,368 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:32,719 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:33,070 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:33,422 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:33,773 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:34,124 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:34,475 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:34,826 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:35,178 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:35,529 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:35,880 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:36,231 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:36,583 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:36,934 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:37,285 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:37,636 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:37,987 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:38,338 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
2026-06-10 06:42:38,689 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_064215.log')}
