2026-06-10 10:23:36,856 - main - INFO - === Logging system initialized ===
2026-06-10 10:23:36,856 - main - INFO - Log file: logs/app_20260610_102336.log
2026-06-10 10:23:36,856 - main - INFO - Log level: INFO
2026-06-10 10:23:36,856 - main - INFO - Timestamp: 20260610_102336
2026-06-10 10:23:37,730 - main - INFO - Included router: routers.aihub.router
2026-06-10 10:23:37,748 - main - INFO - Included router: routers.analysis.router
2026-06-10 10:23:37,770 - main - INFO - Included router: routers.auth.router
2026-06-10 10:23:37,772 - main - INFO - Included router: routers.health.router
2026-06-10 10:23:37,794 - main - INFO - Included router: routers.settings.router
2026-06-10 10:23:37,835 - main - INFO - Included router: routers.storage.router
2026-06-10 10:23:37,847 - main - INFO - Included router: routers.user.router
2026-06-10 10:23:39,311 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260610_102339.log')}
2026-06-10 10:23:39,663 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_102336.log')}
2026-06-10 10:23:40,014 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_102336.log')}
2026-06-10 10:23:40,365 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_102336.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_102339.log')}
2026-06-10 10:23:40,715 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_102336.log')}
2026-06-10 10:23:41,066 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_102336.log')}
2026-06-10 10:23:41,417 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_102336.log')}
2026-06-10 10:23:41,768 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_102336.log')}
2026-06-10 10:23:42,119 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_102336.log')}
2026-06-10 10:23:42,470 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_102336.log')}
2026-06-10 10:23:42,821 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_102336.log')}
2026-06-10 10:23:43,172 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_102336.log')}
2026-06-10 10:23:43,523 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_102336.log')}
2026-06-10 10:23:43,874 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_102336.log')}
2026-06-10 10:23:44,225 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_102336.log')}
2026-06-10 10:23:44,576 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260610_102336.log')}
