2026-06-18 08:47:32,215 - main - INFO - === Logging system initialized ===
2026-06-18 08:47:32,215 - main - INFO - Log file: logs/app_20260618_084732.log
2026-06-18 08:47:32,215 - main - INFO - Log level: INFO
2026-06-18 08:47:32,215 - main - INFO - Timestamp: 20260618_084732
2026-06-18 08:47:33,015 - main - INFO - Included router: routers.aihub.router
2026-06-18 08:47:33,054 - main - INFO - Included router: routers.analysis.router
2026-06-18 08:47:33,069 - main - INFO - Included router: routers.auth.router
2026-06-18 08:47:33,082 - main - INFO - Included router: routers.custom_auth.router
2026-06-18 08:47:33,127 - main - INFO - Included router: routers.doctor_patients.router
2026-06-18 08:47:33,128 - main - INFO - Included router: routers.health.router
2026-06-18 08:47:33,180 - main - INFO - Included router: routers.invite.router
2026-06-18 08:47:33,194 - main - INFO - Included router: routers.reports.router
2026-06-18 08:47:33,213 - main - INFO - Included router: routers.settings.router
2026-06-18 08:47:33,248 - main - INFO - Included router: routers.storage.router
2026-06-18 08:47:33,256 - main - INFO - Included router: routers.user.router
2026-06-18 08:47:33,300 - main - INFO - Included router: routers.users_profiles.router
2026-06-18 08:47:34,945 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260618_084734.log')}
2026-06-18 08:47:35,296 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260618_084732.log')}
2026-06-18 08:47:35,647 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260618_084732.log')}
2026-06-18 08:47:35,998 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260618_084734.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260618_084732.log')}
2026-06-18 08:47:36,349 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260618_084732.log')}
2026-06-18 08:47:36,700 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260618_084732.log')}
2026-06-18 08:47:37,051 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260618_084732.log')}
2026-06-18 08:47:37,402 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260618_084732.log')}
2026-06-18 08:47:37,753 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260618_084732.log')}
2026-06-18 08:47:38,104 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260618_084732.log')}
