2026-07-07 02:11:52,548 - main - INFO - === Logging system initialized ===
2026-07-07 02:11:52,549 - main - INFO - Log file: logs/app_20260707_021152.log
2026-07-07 02:11:52,549 - main - INFO - Log level: INFO
2026-07-07 02:11:52,549 - main - INFO - Timestamp: 20260707_021152
2026-07-07 02:11:53,324 - main - INFO - Included router: routers.aihub.router
2026-07-07 02:11:53,349 - main - INFO - Included router: routers.analysis.router
2026-07-07 02:11:53,362 - main - INFO - Included router: routers.auth.router
2026-07-07 02:11:53,374 - main - INFO - Included router: routers.custom_auth.router
2026-07-07 02:11:53,418 - main - INFO - Included router: routers.doctor_patients.router
2026-07-07 02:11:53,420 - main - INFO - Included router: routers.health.router
2026-07-07 02:11:53,481 - main - INFO - Included router: routers.invite.router
2026-07-07 02:11:53,495 - main - INFO - Included router: routers.reports.router
2026-07-07 02:11:53,516 - main - INFO - Included router: routers.settings.router
2026-07-07 02:11:53,551 - main - INFO - Included router: routers.storage.router
2026-07-07 02:11:53,559 - main - INFO - Included router: routers.user.router
2026-07-07 02:11:53,605 - main - INFO - Included router: routers.users_profiles.router
2026-07-07 02:11:54,971 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260707_021154.log')}
2026-07-07 02:11:55,322 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:11:55,723 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021154.log')}
2026-07-07 02:11:56,074 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021154.log')}
2026-07-07 02:11:56,424 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:11:56,775 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:11:57,126 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:11:57,477 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:11:57,828 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:11:58,178 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:11:58,529 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:11:58,880 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:11:59,231 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:11:59,582 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:11:59,932 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:00,283 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:00,634 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:00,985 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:01,336 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:01,687 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:02,038 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:02,389 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:02,740 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:03,091 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:03,442 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:03,792 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:04,143 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:04,494 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:04,845 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:05,197 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:05,548 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:05,899 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:06,250 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:06,601 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:06,952 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:07,303 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:07,654 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:08,005 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:08,356 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:08,707 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:09,058 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:09,409 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:09,760 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:10,111 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:10,462 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
2026-07-07 02:12:10,813 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260707_021152.log')}
