2026-06-19 11:55:42,473 - main - INFO - === Logging system initialized ===
2026-06-19 11:55:42,473 - main - INFO - Log file: logs/app_20260619_115542.log
2026-06-19 11:55:42,473 - main - INFO - Log level: INFO
2026-06-19 11:55:42,473 - main - INFO - Timestamp: 20260619_115542
2026-06-19 11:55:43,358 - main - INFO - Included router: routers.aihub.router
2026-06-19 11:55:43,398 - main - INFO - Included router: routers.analysis.router
2026-06-19 11:55:43,419 - main - INFO - Included router: routers.auth.router
2026-06-19 11:55:43,433 - main - INFO - Included router: routers.custom_auth.router
2026-06-19 11:55:43,488 - main - INFO - Included router: routers.doctor_patients.router
2026-06-19 11:55:43,491 - main - INFO - Included router: routers.health.router
2026-06-19 11:55:43,583 - main - INFO - Included router: routers.invite.router
2026-06-19 11:55:43,597 - main - INFO - Included router: routers.reports.router
2026-06-19 11:55:43,618 - main - INFO - Included router: routers.settings.router
2026-06-19 11:55:43,659 - main - INFO - Included router: routers.storage.router
2026-06-19 11:55:43,669 - main - INFO - Included router: routers.user.router
2026-06-19 11:55:43,713 - main - INFO - Included router: routers.users_profiles.router
2026-06-19 11:55:45,143 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260619_115545.log')}
2026-06-19 11:55:45,495 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:45,896 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115545.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:46,247 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115545.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:46,597 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:46,948 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:47,299 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:47,650 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:48,001 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:48,352 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:48,702 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:49,053 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:49,404 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:49,755 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:50,106 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:50,456 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:50,808 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:51,159 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:51,509 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:51,860 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:52,211 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:52,562 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:52,913 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:53,264 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:53,615 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:53,966 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:54,317 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:54,668 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:55,019 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:55,370 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:55,720 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:56,071 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:56,422 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:56,773 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:57,124 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:57,475 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:57,826 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:58,176 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:58,527 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:58,878 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:59,229 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:59,580 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:55:59,931 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:56:00,282 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:56:00,633 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:56:00,984 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:56:01,335 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:56:01,686 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:56:02,037 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:56:02,387 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:56:02,738 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:56:03,089 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:56:03,440 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
2026-06-19 11:56:03,791 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260619_115542.log')}
