2026-06-26 22:34:52,868 - main - INFO - === Logging system initialized ===
2026-06-26 22:34:52,869 - main - INFO - Log file: logs/app_20260626_223452.log
2026-06-26 22:34:52,869 - main - INFO - Log level: INFO
2026-06-26 22:34:52,869 - main - INFO - Timestamp: 20260626_223452
2026-06-26 22:35:07,997 - main - INFO - Included router: routers.aihub.router
2026-06-26 22:35:08,149 - main - INFO - Included router: routers.analysis.router
2026-06-26 22:35:08,234 - main - INFO - Included router: routers.auth.router
2026-06-26 22:35:08,274 - main - INFO - Included router: routers.custom_auth.router
2026-06-26 22:35:08,415 - main - INFO - Included router: routers.doctor_patients.router
2026-06-26 22:35:08,464 - main - INFO - Included router: routers.health.router
2026-06-26 22:35:08,581 - main - INFO - Included router: routers.invite.router
2026-06-26 22:35:08,665 - main - INFO - Included router: routers.reports.router
2026-06-26 22:35:08,693 - main - INFO - Included router: routers.settings.router
2026-06-26 22:35:08,813 - main - INFO - Included router: routers.storage.router
2026-06-26 22:35:08,882 - main - INFO - Included router: routers.user.router
2026-06-26 22:35:08,980 - main - INFO - Included router: routers.users_profiles.router
2026-06-26 22:35:12,312 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260626_223512.log')}
2026-06-26 22:35:12,664 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260626_223452.log')}
2026-06-26 22:35:13,015 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260626_223452.log')}
2026-06-26 22:35:13,366 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260626_223512.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260626_223452.log')}
2026-06-26 22:35:13,717 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260626_223452.log')}
2026-06-26 22:35:14,068 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260626_223452.log')}
2026-06-26 22:35:14,419 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260626_223452.log')}
2026-06-26 22:35:14,769 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260626_223452.log')}
2026-06-26 22:35:15,120 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260626_223452.log')}
2026-06-26 22:35:15,471 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260626_223452.log')}
